date,center_id,sku_id,inbound_volume,outbound_volume
2023-04-29,C003,SKU013,87,92
2023-04-29,C003,SKU014,22,94
2023-04-29,C003,SKU015,102,136
2023-04-29,C003,SKU016,170,83
2023-04-29,C003,SKU017,129,123
2023-04-29,C003,SKU018,102,96
2023-04-29,C003,SKU019,88,57
2023-04-29,C003,SKU020,133,65
2023-04-30,C001,SKU001,92,116
2023-04-30,C001,SKU002,58,82
2023-04-30,C001,SKU003,142,54
2023-04-30,C001,SKU004,86,58
2023-04-30,C001,SKU005,129,138
2023-04-30,C001,SKU006,136,99
2023-04-30,C001,SKU007,94,109
2023-04-30,C001,SKU008,119,58
2023-04-30,C001,SKU009,66,50
2023-04-30,C001,SKU010,107,83
2023-04-30,C001,SKU011,118,120
2023-04-30,C001,SKU012,110,87
2023-04-30,C001,SKU013,138,51
2023-04-30,C001,SKU014,101,84
2023-04-30,C001,SKU015,95,76
2023-04-30,C001,SKU016,139,46
2023-04-30,C001,SKU017,120,64
2023-04-30,C001,SKU018,38,101
2023-04-30,C001,SKU019,115,124
2023-04-30,C001,SKU020,101,113
2023-04-30,C002,SKU001,126,93
2023-04-30,C002,SKU002,61,107
2023-04-30,C002,SKU003,126,67
2023-04-30,C002,SKU004,89,46
2023-04-30,C002,SKU005,127,65
2023-04-30,C002,SKU006,118,110
2023-04-30,C002,SKU007,118,92
2023-04-30,C002,SKU008,129,87
2023-04-30,C002,SKU009,131,79
2023-04-30,C002,SKU010,137,95
2023-04-30,C002,SKU011,99,90
2023-04-30,C002,SKU012,136,79
2023-04-30,C002,SKU013,108,65
2023-04-30,C002,SKU014,85,103
2023-04-30,C002,SKU015,81,114
2023-04-30,C002,SKU016,143,75
2023-04-30,C002,SKU017,83,112
2023-04-30,C002,SKU018,109,53
2023-04-30,C002,SKU019,75,93
2023-04-30,C002,SKU020,158,114
2023-04-30,C003,SKU001,175,90
2023-04-30,C003,SKU002,28,152
2023-04-30,C003,SKU003,71,54
2023-04-30,C003,SKU004,126,125
2023-04-30,C003,SKU005,137,101
2023-04-30,C003,SKU006,43,98
2023-04-30,C003,SKU007,141,101
2023-04-30,C003,SKU008,99,115
2023-04-30,C003,SKU009,129,79
2023-04-30,C003,SKU010,114,87
2023-04-30,C003,SKU011,107,89
2023-04-30,C003,SKU012,91,71
2023-04-30,C003,SKU013,112,106
2023-04-30,C003,SKU014,82,62
2023-04-30,C003,SKU015,96,83
2023-04-30,C003,SKU016,130,115
2023-04-30,C003,SKU017,62,84
2023-04-30,C003,SKU018,109,80
2023-04-30,C003,SKU019,142,52
2023-04-30,C003,SKU020,79,91
2023-05-01,C001,SKU001,77,79
2023-05-01,C001,SKU002,45,120
2023-05-01,C001,SKU003,117,39
2023-05-01,C001,SKU004,129,84
2023-05-01,C001,SKU005,88,93
2023-05-01,C001,SKU006,87,89
2023-05-01,C001,SKU007,69,80
2023-05-01,C001,SKU008,78,101
2023-05-01,C001,SKU009,96,88
2023-05-01,C001,SKU010,70,107
2023-05-01,C001,SKU011,113,119
2023-05-01,C001,SKU012,110,87
2023-05-01,C001,SKU013,118,72
2023-05-01,C001,SKU014,87,76
2023-05-01,C001,SKU015,137,87
2023-05-01,C001,SKU016,103,74
2023-05-01,C001,SKU017,108,89
2023-05-01,C001,SKU018,141,87
2023-05-01,C001,SKU019,119,65
2023-05-01,C001,SKU020,102,98
2023-05-01,C002,SKU001,71,95
2023-05-01,C002,SKU002,66,34
2023-05-01,C002,SKU003,105,115
2023-05-01,C002,SKU004,36,108
2023-05-01,C002,SKU005,133,39
2023-05-01,C002,SKU006,96,58
2023-05-01,C002,SKU007,159,91
2023-05-01,C002,SKU008,49,113
2023-05-01,C002,SKU009,88,90
2023-05-01,C002,SKU010,67,108
2023-05-01,C002,SKU011,115,109
2023-05-01,C002,SKU012,85,67
2023-05-01,C002,SKU013,125,115
2023-05-01,C002,SKU014,44,98
2023-05-01,C002,SKU015,107,90
2023-05-01,C002,SKU016,118,28
2023-05-01,C002,SKU017,151,148
2023-05-01,C002,SKU018,107,102
2023-05-01,C002,SKU019,77,108
2023-05-01,C002,SKU020,99,84
2023-05-01,C003,SKU001,94,67
2023-05-01,C003,SKU002,139,130
2023-05-01,C003,SKU003,75,100
2023-05-01,C003,SKU004,124,63
2023-05-01,C003,SKU005,83,75
2023-05-01,C003,SKU006,135,112
2023-05-01,C003,SKU007,120,80
2023-05-01,C003,SKU008,110,118
2023-05-01,C003,SKU009,143,70
2023-05-01,C003,SKU010,37,61
2023-05-01,C003,SKU011,84,96
2023-05-01,C003,SKU012,115,88
2023-05-01,C003,SKU013,111,106
2023-05-01,C003,SKU014,81,79
2023-05-01,C003,SKU015,116,100
2023-05-01,C003,SKU016,60,109
2023-05-01,C003,SKU017,103,63
2023-05-01,C003,SKU018,93,84
2023-05-01,C003,SKU019,73,93
2023-05-01,C003,SKU020,108,120
2023-05-02,C001,SKU001,50,93
2023-05-02,C001,SKU002,86,81
2023-05-02,C001,SKU003,161,115
2023-05-02,C001,SKU004,134,96
2023-05-02,C001,SKU005,103,61
2023-05-02,C001,SKU006,151,66
2023-05-02,C001,SKU007,112,80
2023-05-02,C001,SKU008,89,54
2023-05-02,C001,SKU009,108,44
2023-05-02,C001,SKU010,26,75
2023-05-02,C001,SKU011,113,60
2023-05-02,C001,SKU012,40,135
2023-05-02,C001,SKU013,161,106
2023-05-02,C001,SKU014,88,102
2023-05-02,C001,SKU015,119,103
2023-05-02,C001,SKU016,122,104
2023-05-02,C001,SKU017,89,91
2023-05-02,C001,SKU018,123,100
2023-05-02,C001,SKU019,126,68
2023-05-02,C001,SKU020,109,69
2023-05-02,C002,SKU001,102,73
2023-05-02,C002,SKU002,91,112
2023-05-02,C002,SKU003,116,65
2023-05-02,C002,SKU004,85,110
2023-05-02,C002,SKU005,155,111
2023-05-02,C002,SKU006,80,85
2023-05-02,C002,SKU007,110,98
2023-05-02,C002,SKU008,105,67
2023-05-02,C002,SKU009,86,96
2023-05-02,C002,SKU010,87,114
2023-05-02,C002,SKU011,46,121
2023-05-02,C002,SKU012,162,99
2023-05-02,C002,SKU013,77,129
2023-05-02,C002,SKU014,90,70
2023-05-02,C002,SKU015,109,119
2023-05-02,C002,SKU016,158,75
2023-05-02,C002,SKU017,103,92
2023-05-02,C002,SKU018,86,96
2023-05-02,C002,SKU019,116,97
2023-05-02,C002,SKU020,71,91
2023-05-02,C003,SKU001,66,50
2023-05-02,C003,SKU002,99,101
2023-05-02,C003,SKU003,100,82
2023-05-02,C003,SKU004,109,132
2023-05-02,C003,SKU005,106,144
2023-05-02,C003,SKU006,94,87
2023-05-02,C003,SKU007,107,29
2023-05-02,C003,SKU008,104,64
2023-05-02,C003,SKU009,121,75
2023-05-02,C003,SKU010,80,93
2023-05-02,C003,SKU011,79,71
2023-05-02,C003,SKU012,98,125
2023-05-02,C003,SKU013,94,145
2023-05-02,C003,SKU014,136,81
2023-05-02,C003,SKU015,110,98
2023-05-02,C003,SKU016,96,97
2023-05-02,C003,SKU017,70,121
2023-05-02,C003,SKU018,102,114
2023-05-02,C003,SKU019,84,138
2023-05-02,C003,SKU020,93,70
2023-05-03,C001,SKU001,37,94
2023-05-03,C001,SKU002,122,111
2023-05-03,C001,SKU003,101,64
2023-05-03,C001,SKU004,148,83
2023-05-03,C001,SKU005,39,86
2023-05-03,C001,SKU006,40,27
2023-05-03,C001,SKU007,85,62
2023-05-03,C001,SKU008,81,87
2023-05-03,C001,SKU009,63,103
2023-05-03,C001,SKU010,69,77
2023-05-03,C001,SKU011,110,130
2023-05-03,C001,SKU012,83,76
2023-05-03,C001,SKU013,123,88
2023-05-03,C001,SKU014,100,96
2023-05-03,C001,SKU015,79,94
2023-05-03,C001,SKU016,163,86
2023-05-03,C001,SKU017,162,51
2023-05-03,C001,SKU018,92,89
2023-05-03,C001,SKU019,58,82
2023-05-03,C001,SKU020,78,71
2023-05-03,C002,SKU001,101,130
2023-05-03,C002,SKU002,118,110
2023-05-03,C002,SKU003,108,67
2023-05-03,C002,SKU004,94,90
2023-05-03,C002,SKU005,92,82
2023-05-03,C002,SKU006,116,114
2023-05-03,C002,SKU007,141,88
2023-05-03,C002,SKU008,140,87
2023-05-03,C002,SKU009,103,100
2023-05-03,C002,SKU010,128,139
2023-05-03,C002,SKU011,61,83
2023-05-03,C002,SKU012,116,62
2023-05-03,C002,SKU013,54,85
2023-05-03,C002,SKU014,70,104
2023-05-03,C002,SKU015,79,103
2023-05-03,C002,SKU016,144,138
2023-05-03,C002,SKU017,109,71
2023-05-03,C002,SKU018,141,96
2023-05-03,C002,SKU019,108,103
2023-05-03,C002,SKU020,68,59
2023-05-03,C003,SKU001,123,79
2023-05-03,C003,SKU002,117,89
2023-05-03,C003,SKU003,132,131
2023-05-03,C003,SKU004,105,111
2023-05-03,C003,SKU005,99,123
2023-05-03,C003,SKU006,55,105
2023-05-03,C003,SKU007,88,105
2023-05-03,C003,SKU008,96,100
2023-05-03,C003,SKU009,89,19
2023-05-03,C003,SKU010,136,42
2023-05-03,C003,SKU011,68,101
2023-05-03,C003,SKU012,114,114
2023-05-03,C003,SKU013,113,120
2023-05-03,C003,SKU014,124,49
2023-05-03,C003,SKU015,104,75
2023-05-03,C003,SKU016,153,74
2023-05-03,C003,SKU017,124,53
2023-05-03,C003,SKU018,95,92
2023-05-03,C003,SKU019,53,82
2023-05-03,C003,SKU020,114,115
2023-05-04,C001,SKU001,127,93
2023-05-04,C001,SKU002,113,62
2023-05-04,C001,SKU003,49,89
2023-05-04,C001,SKU004,59,34
2023-05-04,C001,SKU005,91,82
2023-05-04,C001,SKU006,75,99
2023-05-04,C001,SKU007,115,100
2023-05-04,C001,SKU008,92,79
2023-05-04,C001,SKU009,63,87
2023-05-04,C001,SKU010,121,86
2023-05-04,C001,SKU011,103,95
2023-05-04,C001,SKU012,96,72
2023-05-04,C001,SKU013,99,96
2023-05-04,C001,SKU014,116,143
2023-05-04,C001,SKU015,103,101
2023-05-04,C001,SKU016,78,92
2023-05-04,C001,SKU017,69,55
2023-05-04,C001,SKU018,68,90
2023-05-04,C001,SKU019,49,96
2023-05-04,C001,SKU020,101,57
2023-05-04,C002,SKU001,89,81
2023-05-04,C002,SKU002,122,69
2023-05-04,C002,SKU003,138,82
2023-05-04,C002,SKU004,89,39
2023-05-04,C002,SKU005,2,79
2023-05-04,C002,SKU006,49,61
2023-05-04,C002,SKU007,91,117
2023-05-04,C002,SKU008,92,82
2023-05-04,C002,SKU009,82,96
2023-05-04,C002,SKU010,171,102
2023-05-04,C002,SKU011,64,96
2023-05-04,C002,SKU012,75,112
2023-05-04,C002,SKU013,96,99
2023-05-04,C002,SKU014,128,139
2023-05-04,C002,SKU015,79,38
2023-05-04,C002,SKU016,49,80
2023-05-04,C002,SKU017,115,85
2023-05-04,C002,SKU018,99,57
2023-05-04,C002,SKU019,105,97
2023-05-04,C002,SKU020,40,139
2023-05-04,C003,SKU001,124,96
2023-05-04,C003,SKU002,165,77
2023-05-04,C003,SKU003,108,52
2023-05-04,C003,SKU004,152,106
2023-05-04,C003,SKU005,78,74
2023-05-04,C003,SKU006,129,128
2023-05-04,C003,SKU007,83,109
2023-05-04,C003,SKU008,72,104
2023-05-04,C003,SKU009,101,48
2023-05-04,C003,SKU010,84,110
2023-05-04,C003,SKU011,114,59
2023-05-04,C003,SKU012,68,47
2023-05-04,C003,SKU013,75,94
2023-05-04,C003,SKU014,122,46
2023-05-04,C003,SKU015,104,62
2023-05-04,C003,SKU016,100,135
2023-05-04,C003,SKU017,63,90
2023-05-04,C003,SKU018,11,103
2023-05-04,C003,SKU019,86,119
2023-05-04,C003,SKU020,94,103
2023-05-05,C001,SKU001,157,105
2023-05-05,C001,SKU002,120,120
2023-05-05,C001,SKU003,111,71
2023-05-05,C001,SKU004,23,74
2023-05-05,C001,SKU005,119,79
2023-05-05,C001,SKU006,94,84
2023-05-05,C001,SKU007,83,106
2023-05-05,C001,SKU008,116,86
2023-05-05,C001,SKU009,121,91
2023-05-05,C001,SKU010,104,81
2023-05-05,C001,SKU011,87,78
2023-05-05,C001,SKU012,95,102
2023-05-05,C001,SKU013,84,91
2023-05-05,C001,SKU014,133,117
2023-05-05,C001,SKU015,69,149
2023-05-05,C001,SKU016,119,77
2023-05-05,C001,SKU017,43,111
2023-05-05,C001,SKU018,112,66
2023-05-05,C001,SKU019,103,55
2023-05-05,C001,SKU020,58,82
2023-05-05,C002,SKU001,93,127
2023-05-05,C002,SKU002,100,78
2023-05-05,C002,SKU003,77,96
2023-05-05,C002,SKU004,25,92
2023-05-05,C002,SKU005,151,115
2023-05-05,C002,SKU006,163,72
2023-05-05,C002,SKU007,113,85
2023-05-05,C002,SKU008,136,87
2023-05-05,C002,SKU009,132,65
2023-05-05,C002,SKU010,95,82
2023-05-05,C002,SKU011,136,65
2023-05-05,C002,SKU012,85,85
2023-05-05,C002,SKU013,43,82
2023-05-05,C002,SKU014,102,128
2023-05-05,C002,SKU015,90,86
2023-05-05,C002,SKU016,82,77
2023-05-05,C002,SKU017,90,87
2023-05-05,C002,SKU018,109,105
2023-05-05,C002,SKU019,88,95
2023-05-05,C002,SKU020,86,71
2023-05-05,C003,SKU001,136,90
2023-05-05,C003,SKU002,83,96
2023-05-05,C003,SKU003,132,75
2023-05-05,C003,SKU004,111,103
2023-05-05,C003,SKU005,105,89
2023-05-05,C003,SKU006,154,81
2023-05-05,C003,SKU007,98,79
2023-05-05,C003,SKU008,111,50
2023-05-05,C003,SKU009,132,57
2023-05-05,C003,SKU010,112,75
2023-05-05,C003,SKU011,148,97
2023-05-05,C003,SKU012,28,84
2023-05-05,C003,SKU013,113,82
2023-05-05,C003,SKU014,69,24
2023-05-05,C003,SKU015,158,156
2023-05-05,C003,SKU016,68,96
2023-05-05,C003,SKU017,85,115
2023-05-05,C003,SKU018,91,82
2023-05-05,C003,SKU019,60,71
2023-05-05,C003,SKU020,126,104
2023-05-06,C001,SKU001,96,124
2023-05-06,C001,SKU002,62,61
2023-05-06,C001,SKU003,94,114
2023-05-06,C001,SKU004,148,30
2023-05-06,C001,SKU005,80,121
2023-05-06,C001,SKU006,59,35
2023-05-06,C001,SKU007,91,119
2023-05-06,C001,SKU008,106,121
2023-05-06,C001,SKU009,150,120
2023-05-06,C001,SKU010,143,50
2023-05-06,C001,SKU011,83,66
2023-05-06,C001,SKU012,88,114
2023-05-06,C001,SKU013,124,84
2023-05-06,C001,SKU014,137,56
2023-05-06,C001,SKU015,168,109
2023-05-06,C001,SKU016,147,79
2023-05-06,C001,SKU017,76,126
2023-05-06,C001,SKU018,104,76
2023-05-06,C001,SKU019,102,82
2023-05-06,C001,SKU020,109,122
2023-05-06,C002,SKU001,101,37
2023-05-06,C002,SKU002,75,82
2023-05-06,C002,SKU003,95,40
2023-05-06,C002,SKU004,86,87
2023-05-06,C002,SKU005,78,89
2023-05-06,C002,SKU006,138,76
2023-05-06,C002,SKU007,47,143
2023-05-06,C002,SKU008,81,83
2023-05-06,C002,SKU009,100,55
2023-05-06,C002,SKU010,107,77
2023-05-06,C002,SKU011,107,103
2023-05-06,C002,SKU012,135,133
2023-05-06,C002,SKU013,93,75
2023-05-06,C002,SKU014,63,103
2023-05-06,C002,SKU015,100,85
2023-05-06,C002,SKU016,62,73
2023-05-06,C002,SKU017,118,113
2023-05-06,C002,SKU018,107,91
2023-05-06,C002,SKU019,138,111
2023-05-06,C002,SKU020,125,70
2023-05-06,C003,SKU001,166,128
2023-05-06,C003,SKU002,112,73
2023-05-06,C003,SKU003,72,100
2023-05-06,C003,SKU004,108,84
2023-05-06,C003,SKU005,68,98
2023-05-06,C003,SKU006,95,52
2023-05-06,C003,SKU007,100,113
2023-05-06,C003,SKU008,110,81
2023-05-06,C003,SKU009,151,71
2023-05-06,C003,SKU010,111,77
2023-05-06,C003,SKU011,102,79
2023-05-06,C003,SKU012,138,97
2023-05-06,C003,SKU013,107,80
2023-05-06,C003,SKU014,95,107
2023-05-06,C003,SKU015,121,96
2023-05-06,C003,SKU016,121,124
2023-05-06,C003,SKU017,117,43
2023-05-06,C003,SKU018,106,139
2023-05-06,C003,SKU019,129,90
2023-05-06,C003,SKU020,122,82
2023-05-07,C001,SKU001,116,108
2023-05-07,C001,SKU002,144,49
2023-05-07,C001,SKU003,65,80
2023-05-07,C001,SKU004,121,115
2023-05-07,C001,SKU005,103,41
2023-05-07,C001,SKU006,138,100
2023-05-07,C001,SKU007,113,31
2023-05-07,C001,SKU008,143,85
2023-05-07,C001,SKU009,136,110
2023-05-07,C001,SKU010,80,100
2023-05-07,C001,SKU011,133,46
2023-05-07,C001,SKU012,129,57
2023-05-07,C001,SKU013,73,61
2023-05-07,C001,SKU014,168,94
2023-05-07,C001,SKU015,41,72
2023-05-07,C001,SKU016,79,92
2023-05-07,C001,SKU017,77,53
2023-05-07,C001,SKU018,141,87
2023-05-07,C001,SKU019,94,130
2023-05-07,C001,SKU020,156,88
2023-05-07,C002,SKU001,66,90
2023-05-07,C002,SKU002,169,68
2023-05-07,C002,SKU003,69,95
2023-05-07,C002,SKU004,97,97
2023-05-07,C002,SKU005,106,86
2023-05-07,C002,SKU006,84,80
2023-05-07,C002,SKU007,67,84
2023-05-07,C002,SKU008,96,81
2023-05-07,C002,SKU009,113,84
2023-05-07,C002,SKU010,104,89
2023-05-07,C002,SKU011,102,63
2023-05-07,C002,SKU012,71,117
2023-05-07,C002,SKU013,110,64
2023-05-07,C002,SKU014,46,112
2023-05-07,C002,SKU015,119,78
2023-05-07,C002,SKU016,102,94
2023-05-07,C002,SKU017,73,90
2023-05-07,C002,SKU018,97,66
2023-05-07,C002,SKU019,106,97
2023-05-07,C002,SKU020,67,111
2023-05-07,C003,SKU001,82,73
2023-05-07,C003,SKU002,122,107
2023-05-07,C003,SKU003,75,100
2023-05-07,C003,SKU004,112,80
2023-05-07,C003,SKU005,117,42
2023-05-07,C003,SKU006,81,111
2023-05-07,C003,SKU007,85,63
2023-05-07,C003,SKU008,19,115
2023-05-07,C003,SKU009,79,51
2023-05-07,C003,SKU010,110,129
2023-05-07,C003,SKU011,102,40
2023-05-07,C003,SKU012,76,114
2023-05-07,C003,SKU013,106,56
2023-05-07,C003,SKU014,176,75
2023-05-07,C003,SKU015,92,81
2023-05-07,C003,SKU016,126,84
2023-05-07,C003,SKU017,43,43
2023-05-07,C003,SKU018,82,95
2023-05-07,C003,SKU019,84,105
2023-05-07,C003,SKU020,143,58
2023-05-08,C001,SKU001,106,77
2023-05-08,C001,SKU002,76,76
2023-05-08,C001,SKU003,121,92
2023-05-08,C001,SKU004,84,137
2023-05-08,C001,SKU005,89,98
2023-05-08,C001,SKU006,97,51
2023-05-08,C001,SKU007,90,75
2023-05-08,C001,SKU008,86,140
2023-05-08,C001,SKU009,81,92
2023-05-08,C001,SKU010,124,70
2023-05-08,C001,SKU011,69,96
2023-05-08,C001,SKU012,100,102
2023-05-08,C001,SKU013,50,130
2023-05-08,C001,SKU014,101,115
2023-05-08,C001,SKU015,172,86
2023-05-08,C001,SKU016,73,80
2023-05-08,C001,SKU017,94,94
2023-05-08,C001,SKU018,138,90
2023-05-08,C001,SKU019,138,119
2023-05-08,C001,SKU020,104,51
2023-05-08,C002,SKU001,126,107
2023-05-08,C002,SKU002,93,64
2023-05-08,C002,SKU003,98,102
2023-05-08,C002,SKU004,63,60
2023-05-08,C002,SKU005,193,61
2023-05-08,C002,SKU006,78,130
2023-05-08,C002,SKU007,70,64
2023-05-08,C002,SKU008,128,43
2023-05-08,C002,SKU009,84,106
2023-05-08,C002,SKU010,145,102
2023-05-08,C002,SKU011,114,93
2023-05-08,C002,SKU012,139,122
2023-05-08,C002,SKU013,113,94
2023-05-08,C002,SKU014,70,70
2023-05-08,C002,SKU015,42,85
2023-05-08,C002,SKU016,66,69
2023-05-08,C002,SKU017,135,111
2023-05-08,C002,SKU018,81,80
2023-05-08,C002,SKU019,166,68
2023-05-08,C002,SKU020,121,128
2023-05-08,C003,SKU001,106,100
2023-05-08,C003,SKU002,49,79
2023-05-08,C003,SKU003,105,126
2023-05-08,C003,SKU004,83,93
2023-05-08,C003,SKU005,137,116
2023-05-08,C003,SKU006,112,74
2023-05-08,C003,SKU007,116,93
2023-05-08,C003,SKU008,63,84
2023-05-08,C003,SKU009,116,127
2023-05-08,C003,SKU010,77,111
2023-05-08,C003,SKU011,82,88
2023-05-08,C003,SKU012,87,138
2023-05-08,C003,SKU013,119,110
2023-05-08,C003,SKU014,78,103
2023-05-08,C003,SKU015,64,26
2023-05-08,C003,SKU016,86,123
2023-05-08,C003,SKU017,87,106
2023-05-08,C003,SKU018,178,87
2023-05-08,C003,SKU019,153,37
2023-05-08,C003,SKU020,82,102
2023-05-09,C001,SKU001,95,103
2023-05-09,C001,SKU002,70,141
2023-05-09,C001,SKU003,146,107
2023-05-09,C001,SKU004,69,90
2023-05-09,C001,SKU005,131,75
2023-05-09,C001,SKU006,145,100
2023-05-09,C001,SKU007,95,114
2023-05-09,C001,SKU008,75,82
2023-05-09,C001,SKU009,83,49
2023-05-09,C001,SKU010,37,67
2023-05-09,C001,SKU011,78,106
2023-05-09,C001,SKU012,89,105
2023-05-09,C001,SKU013,51,98
2023-05-09,C001,SKU014,56,77
2023-05-09,C001,SKU015,128,81
2023-05-09,C001,SKU016,68,121
2023-05-09,C001,SKU017,126,126
2023-05-09,C001,SKU018,62,45
2023-05-09,C001,SKU019,145,57
2023-05-09,C001,SKU020,99,87
2023-05-09,C002,SKU001,80,59
2023-05-09,C002,SKU002,89,113
2023-05-09,C002,SKU003,82,59
2023-05-09,C002,SKU004,102,39
2023-05-09,C002,SKU005,108,105
2023-05-09,C002,SKU006,86,110
2023-05-09,C002,SKU007,97,83
2023-05-09,C002,SKU008,69,113
2023-05-09,C002,SKU009,85,83
2023-05-09,C002,SKU010,120,68
2023-05-09,C002,SKU011,77,90
2023-05-09,C002,SKU012,51,99
2023-05-09,C002,SKU013,99,48
2023-05-09,C002,SKU014,35,76
2023-05-09,C002,SKU015,87,121
2023-05-09,C002,SKU016,163,68
2023-05-09,C002,SKU017,74,125
2023-05-09,C002,SKU018,111,178
2023-05-09,C002,SKU019,93,114
2023-05-09,C002,SKU020,170,59
2023-05-09,C003,SKU001,71,100
2023-05-09,C003,SKU002,98,93
2023-05-09,C003,SKU003,77,89
2023-05-09,C003,SKU004,89,103
2023-05-09,C003,SKU005,128,52
2023-05-09,C003,SKU006,138,90
2023-05-09,C003,SKU007,128,85
2023-05-09,C003,SKU008,132,111
2023-05-09,C003,SKU009,112,91
2023-05-09,C003,SKU010,115,138
2023-05-09,C003,SKU011,133,106
2023-05-09,C003,SKU012,83,74
2023-05-09,C003,SKU013,77,59
2023-05-09,C003,SKU014,125,93
2023-05-09,C003,SKU015,110,49
2023-05-09,C003,SKU016,77,86
2023-05-09,C003,SKU017,64,60
2023-05-09,C003,SKU018,71,102
2023-05-09,C003,SKU019,24,85
2023-05-09,C003,SKU020,145,116
2023-05-10,C001,SKU001,133,81
2023-05-10,C001,SKU002,158,75
2023-05-10,C001,SKU003,113,103
2023-05-10,C001,SKU004,67,40
2023-05-10,C001,SKU005,126,66
2023-05-10,C001,SKU006,97,99
2023-05-10,C001,SKU007,99,106
2023-05-10,C001,SKU008,113,103
2023-05-10,C001,SKU009,111,53
2023-05-10,C001,SKU010,100,101
2023-05-10,C001,SKU011,168,100
2023-05-10,C001,SKU012,94,106
2023-05-10,C001,SKU013,79,125
2023-05-10,C001,SKU014,97,84
2023-05-10,C001,SKU015,56,78
2023-05-10,C001,SKU016,97,133
2023-05-10,C001,SKU017,88,88
2023-05-10,C001,SKU018,120,69
2023-05-10,C001,SKU019,85,122
2023-05-10,C001,SKU020,54,72
2023-05-10,C002,SKU001,111,99
2023-05-10,C002,SKU002,178,94
2023-05-10,C002,SKU003,82,79
2023-05-10,C002,SKU004,133,72
2023-05-10,C002,SKU005,94,112
2023-05-10,C002,SKU006,90,104
2023-05-10,C002,SKU007,54,65
2023-05-10,C002,SKU008,83,54
2023-05-10,C002,SKU009,66,73
2023-05-10,C002,SKU010,163,99
2023-05-10,C002,SKU011,124,106
2023-05-10,C002,SKU012,31,93
2023-05-10,C002,SKU013,84,50
2023-05-10,C002,SKU014,113,44
2023-05-10,C002,SKU015,99,82
2023-05-10,C002,SKU016,73,114
2023-05-10,C002,SKU017,94,95
2023-05-10,C002,SKU018,120,110
2023-05-10,C002,SKU019,103,67
2023-05-10,C002,SKU020,97,108
2023-05-10,C003,SKU001,81,101
2023-05-10,C003,SKU002,80,110
2023-05-10,C003,SKU003,97,63
2023-05-10,C003,SKU004,178,93
2023-05-10,C003,SKU005,24,66
2023-05-10,C003,SKU006,140,110
2023-05-10,C003,SKU007,136,81
2023-05-10,C003,SKU008,123,83
2023-05-10,C003,SKU009,110,57
2023-05-10,C003,SKU010,91,26
2023-05-10,C003,SKU011,96,68
2023-05-10,C003,SKU012,105,62
2023-05-10,C003,SKU013,97,168
2023-05-10,C003,SKU014,94,74
2023-05-10,C003,SKU015,103,14
2023-05-10,C003,SKU016,88,88
2023-05-10,C003,SKU017,105,116
2023-05-10,C003,SKU018,111,61
2023-05-10,C003,SKU019,43,115
2023-05-10,C003,SKU020,81,97
2023-05-11,C001,SKU001,145,96
2023-05-11,C001,SKU002,53,98
2023-05-11,C001,SKU003,92,54
2023-05-11,C001,SKU004,129,98
2023-05-11,C001,SKU005,157,90
2023-05-11,C001,SKU006,78,98
2023-05-11,C001,SKU007,91,122
2023-05-11,C001,SKU008,103,73
2023-05-11,C001,SKU009,106,97
2023-05-11,C001,SKU010,106,82
2023-05-11,C001,SKU011,102,75
2023-05-11,C001,SKU012,107,66
2023-05-11,C001,SKU013,76,139
2023-05-11,C001,SKU014,84,99
2023-05-11,C001,SKU015,51,81
2023-05-11,C001,SKU016,126,99
2023-05-11,C001,SKU017,50,73
2023-05-11,C001,SKU018,128,61
2023-05-11,C001,SKU019,115,96
2023-05-11,C001,SKU020,50,107
2023-05-11,C002,SKU001,123,87
2023-05-11,C002,SKU002,108,71
2023-05-11,C002,SKU003,92,95
2023-05-11,C002,SKU004,131,101
2023-05-11,C002,SKU005,88,81
2023-05-11,C002,SKU006,103,84
2023-05-11,C002,SKU007,99,23
2023-05-11,C002,SKU008,73,133
2023-05-11,C002,SKU009,113,103
2023-05-11,C002,SKU010,113,98
2023-05-11,C002,SKU011,104,119
2023-05-11,C002,SKU012,115,46
2023-05-11,C002,SKU013,79,75
2023-05-11,C002,SKU014,170,92
2023-05-11,C002,SKU015,140,84
2023-05-11,C002,SKU016,110,91
2023-05-11,C002,SKU017,84,67
2023-05-11,C002,SKU018,99,70
2023-05-11,C002,SKU019,104,79
2023-05-11,C002,SKU020,124,69
2023-05-11,C003,SKU001,96,82
2023-05-11,C003,SKU002,89,110
2023-05-11,C003,SKU003,47,42
2023-05-11,C003,SKU004,90,138
2023-05-11,C003,SKU005,110,126
2023-05-11,C003,SKU006,132,54
2023-05-11,C003,SKU007,99,68
2023-05-11,C003,SKU008,68,47
2023-05-11,C003,SKU009,72,101
2023-05-11,C003,SKU010,119,98
2023-05-11,C003,SKU011,73,78
2023-05-11,C003,SKU012,69,123
2023-05-11,C003,SKU013,119,50
2023-05-11,C003,SKU014,108,63
2023-05-11,C003,SKU015,111,108
2023-05-11,C003,SKU016,12,145
2023-05-11,C003,SKU017,133,70
2023-05-11,C003,SKU018,98,108
2023-05-11,C003,SKU019,39,100
2023-05-11,C003,SKU020,114,112
2023-05-12,C001,SKU001,71,97
2023-05-12,C001,SKU002,128,66
2023-05-12,C001,SKU003,119,66
2023-05-12,C001,SKU004,83,46
2023-05-12,C001,SKU005,26,110
2023-05-12,C001,SKU006,132,100
2023-05-12,C001,SKU007,68,109
